Left,p,c,d,n,right,new,min_mod,particles,spelling_mistake,sskrt,verb,?,empty,double,profile,ngram_freq,file name,note_num
བསྟན། །སྤོང་བས་སྤང་བ་མ་ཡིན་ཏེ། །,བགོམ་པ ས་,བསྒོམ་པ ས་,བསྒོམ་པ ས་,བགོམ་པ ས་,སྤང་བ་ཉིད་ཀྱང་ཡིན། །དེ་ཕྱིར་ཆུད་མི་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c བསྒོམ་པས(50); p ; ཞོལ་: བསྒོམ་པས(50); d བསྒོམ་པས(50); n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,180
། །གལ་ཏེ་ལས་དང་བྱེད་མེད་ན། །ལས་,བྱེད་,སྐྱེས་,སྐྱེས་,བྱེད་,འབྲས་བུ་ག་ལ་ཡོད། །ཅི་སྟེ་འབྲས་བུ་ཡོད་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c སྐྱེས(1030), ལས་སྐྱེས(134); p བྱེད(19318), ལས་བྱེད(1142); ཞོལ་: སྐྱེས(1030), ལས་སྐྱེས(134); d སྐྱེས(1030), ལས་སྐྱེས(134); n བྱེད(19318), ལས་བྱེད(1142); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,193
ཉིད་ཀྱིས་འགག་པར་འགྱུར། །བདག་གོ་ཞེས་ཀྱང་,བརྟགས་,བཏགས་,བཏགས་,བརྟགས་,གྱུར་ཅིང་། །བདག་མེད་ཅེས་ཀྱང་བསྟན་པར་གྱུར,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c བཏགས(106); p བརྟགས(205); ཞོལ་: བཏགས(106); d བཏགས(106); n བརྟགས(205); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,198
། །གཞན་ལས་ཤེས་མིན་ཞི་བ་དང་། །སྤྲོས་,སྤྲོས་པ་,སྤོས་པ་,སྤོས་པ་,སྤྲོས་པ་,པ་རྣམས་ཀྱིས་མ་སྤོས་པ། །རྣམ་རྟོག་མེད་དོན་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c ; p སྤྲོས་པ(973), །_།སྤྲོས་པ(137); ཞོལ་: ; d ; n སྤྲོས་པ(973), །_།སྤྲོས་པ(137); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,199
ཞི་བ་དང་། །སྤྲོས་སྤོས་པ་པ་རྣམས་ཀྱིས་མ་,སྤྲོས་པ,སྤོས་པ,སྤོས་པ,སྤྲོས་པ,། །རྣམ་རྟོག་མེད་དོན་ཐ་དད་མེད། །དེ་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c ; p སྤྲོས་པ(973); ཞོལ་: ; d ; n སྤྲོས་པ(973); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,200
ཟད་གྱུར་ཀྱང། །རང་སངས་རྒྱས་ཀྱི་ཡེ་ཤེས་ནི། །,བརྟེན་པ་,སྟོན་པ་,སྟོན་པ་,བརྟན་པ་,མེད་ལས་རབ་ཏུ་སྐྱེ། །བདག་དང་ཆོས་བརྟག་པ་,K,,,,,≠,,,,c=ཞོལ་=d p n 3.49%,c སྟོན་པ(1004), །_།སྟོན་པ(477), སྟོན་པ་མེད(53); p བརྟེན་པ(61); ཞོལ་: སྟོན་པ(1004), །_།སྟོན་པ(477), སྟོན་པ་མེད(53); d སྟོན་པ(1004), །_།སྟོན་པ(477), སྟོན་པ་མེད(53); n བརྟན་པ(206), །_།བརྟན་པ(202); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,206
གྱུར་པ་ཡིས། །འབྲས་བུ་སྐྱེས་པ་ཇི་ལྟར་,སྐྱེ,སྐྱེད,སྐྱེད,སྐྱེ,། །འབྲས་བུ་དང་ནི་འབྲེལ་བའི་རྒྱུ། །གནས་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c སྐྱེད(412), སྐྱེད།_།(239); p སྐྱེ(779), སྐྱེ།_།(561), ཇི་ལྟར་སྐྱེ(77); ཞོལ་: སྐྱེད(412), སྐྱེད།_།(239); d སྐྱེད(412), སྐྱེད།_།(239); n སྐྱེ(779), སྐྱེ།_།(561), ཇི་ལྟར་སྐྱེ(77); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,212
རྒྱུ་འབྲས་མ་འབྲེལ་ན། །འབྲས་བུ་གང་ཞིག་,བསྐྱེད་པ ར་,སྐྱེད་པ ར་,སྐྱེད་པ ར་,བསྐྱེད་པ ར་,བྱེད། །རྒྱུས་ནི་མཐོང་དང་མ་མཐོང་བར། །,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c སྐྱེད་པར(1470), སྐྱེད་པར་བྱེད(121); p བསྐྱེད་པར(2117); ཞོལ་: སྐྱེད་པར(1470), སྐྱེད་པར་བྱེད(121); d སྐྱེད་པར(1470), སྐྱེད་པར་བྱེད(121); n བསྐྱེད་པར(2117); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,214
མ་ཡིན་ན། །རྒྱུས་ནི་འབྲས་བུ་ཇི་ལྟར་,བསྐྱེད,སྐྱེད,སྐྱེད,བསྐྱེད,། །ཕྲད་པ་ཡོད་པ་ཡིན་ན་ཡང་། །རྒྱུས་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c སྐྱེད(412), སྐྱེད།_།(239); p བསྐྱེད(673), བསྐྱེད།_།(472); ཞོལ་: སྐྱེད(412), སྐྱེད།_།(239); d སྐྱེད(412), སྐྱེད།_།(239); n བསྐྱེད(673), བསྐྱེད།_།(472); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,219
ཡིན་ན་ཡང་། །རྒྱུས་ནི་འབྲས་བུ་ཇི་ལྟར་,བསྐྱེད,སྐྱེད,སྐྱེད,བསྐྱེད,། །གལ་ཏེ་འབྲས་བུས་སྟོང་པའི་རྒྱུས། །ཇི་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c སྐྱེད(412), སྐྱེད།_།(239); p བསྐྱེད(673), བསྐྱེད།_།(472); ཞོལ་: སྐྱེད(412), སྐྱེད།_།(239); d སྐྱེད(412), སྐྱེད།_།(239); n བསྐྱེད(673), བསྐྱེད།_།(472); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,220
ཡིན་དེ་ཡིན་ནི། །བདག་གིས་བདག་ཉིད་མི་,བསྐྱེད་,སྐྱེད་,སྐྱེད་,བསྐྱེད་,ན། །འབྲས་བུ་ཇི་ལྟར་སྐྱེད་པར་བྱེད། །,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c སྐྱེད(412), སྐྱེད་ན(43), མི་སྐྱེད(145); p བསྐྱེད(673), བསྐྱེད་ན(141), མི་བསྐྱེད(146); ཞོལ་: སྐྱེད(412), སྐྱེད་ན(43), མི་སྐྱེད(145); d སྐྱེད(412), སྐྱེད་ན(43), མི་སྐྱེད(145); n བསྐྱེད(673), བསྐྱེད་ན(141), མི་བསྐྱེད(146); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,226
། །རང་བཞིན་དང་ནི་གཞན་དངོས་དག །མ་,རྟོགས་,གཏོགས་,གཏོགས་,རྟོགས་,དེ་བཞིན་གཤེགས་དེ་གང་། །གལ་ཏེ་ཕུང་པོ་མ་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c གཏོགས(37), མ་གཏོགས(3496); p རྟོགས(481), མ་རྟོགས(417); ཞོལ་: གཏོགས(37), མ་གཏོགས(3496); d གཏོགས(37), མ་གཏོགས(3496); n རྟོགས(481), མ་རྟོགས(417); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,249
གཤེགས་པ་འགའ་ཡོད་ན། །དེ་ནི་ད་གདོད་,བརྟེན་,རྟེན་,རྟེན་,བརྟེན་,འགྱུར་ཞིང་། །བརྟེན་ནས་དེ་ནས་འགྱུར་ལ་རག,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c རྟེན(218); p བརྟེན(256); ཞོལ་: རྟེན(218); d རྟེན(218); n བརྟེན(256); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,251
དེ་ཕྱིར་སྡུག་པ་འཐད་མ་ཡིན། །གང་ལ་,རྟེན་,བརྟེན་,བརྟེན་,རྟེན་,ནས་མི་སྡུག་པར། །གདགས་པར་བྱ་བ་སྡུག་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c བརྟེན(256), ལ་བརྟེན(91), བརྟེན་ནས(1090), ལ་བརྟེན་ནས(233); p རྟེན(218), ལ་རྟེན(864), རྟེན་ནས(113); ཞོལ་: བརྟེན(256), ལ་བརྟེན(91), བརྟེན་ནས(1090), ལ་བརྟེན་ནས(233); d བརྟེན(256), ལ་བརྟེན(91), བརྟེན་ནས(1090), ལ་བརྟེན་ནས(233); n རྟེན(218), ལ་རྟེན(864), རྟེན་ནས(113); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,266
བལྟ་ཉེས་ན། །ཤེས་རབ་ཆུང་རྣམས་ཕུང་བར་,བྱེད,འགྱུར,འགྱུར,བྱེད,། །ཇི་ལྟར་སྤྲུལ་ལ་གཟུང་ཉེས་དང་། །རིག་སྔགས་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c འགྱུར(31151), འགྱུར།_།(18273), བར་འགྱུར(6689), བར་འགྱུར།_།(4121), བར་འགྱུར།_།ཇི་ལྟར(53); p བྱེད(19318), བར་བྱེད(4183), བྱེད།_།(8016), བར་བྱེད།_།(1913); ཞོལ་: འགྱུར(31151), འགྱུར།_།(18273), བར་འགྱུར(6689), བར་འགྱུར།_།(4121), བར་འགྱུར།_།ཇི་ལྟར(53); d འགྱུར(31151), འགྱུར།_།(18273), བར་འགྱུར(6689), བར་འགྱུར།_།(4121), བར་འགྱུར།_།ཇི་ལྟར(53); n བྱེད(19318), བར་བྱེད(4183), བྱེད།_།(8016), བར་བྱེད།_།(1913); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,288
དེ་ཉིད་དབུ་མའི་ལམ་ཡིན་ནོ། །གང་ཕྱིར་,བརྟེན་,རྟེན་,རྟེན་,བརྟེན་,འབྱུང་མ་ཡིན་པའི། །ཆོས་འགའ་ཡོད་པ་མ་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c རྟེན(218), རྟེན་འབྱུང(55); p བརྟེན(256); ཞོལ་: རྟེན(218), རྟེན་འབྱུང(55); d རྟེན(218), རྟེན་འབྱུང(55); n བརྟེན(256); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,298
དེས། །བྱང་ཆུབ་སྤྱོད་ལ་བྱང་ཆུབ་ཕྱིར། །,བཙལ་,བརྩལ་,བརྩལ་,བཙལ་,ཀྱང་བྱང་ཆུབ་ཐོབ་མི་འགྱུར། །འགའ་ཡང་ཆོས་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c བརྩལ(1); p བཙལ(57), །_།བཙལ(98), བཙལ་ཀྱང(89); ཞོལ་: བརྩལ(1); d བརྩལ(1); n བཙལ(57), །_།བཙལ(98), བཙལ་ཀྱང(89); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,313
ལ་ཡོད་པར་འགྱུར། །ཆོས་དང་ཆོས་མིན་རྒྱུས་,རྒྱུས་,ལས་,ལས་,རྒྱུས་,བྱུང་བའི། །འབྲས་བུ་ཁྱོད་ལ་ཡོད་མ་ཡིན,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c ལས(5885), ལས་བྱུང་བ(441); p རྒྱུས(51); ཞོལ་: ལས(5885), ལས་བྱུང་བ(441); d ལས(5885), ལས་བྱུང་བ(441); n རྒྱུས(51); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,315
འདོད། །སྤངས་པ་མེད་པ་ཐོབ་མེད་པ། །,ཆག་པ་,ཆད་པ་,ཆད་པ་,ཆད་པ་,མེད་པ་རྟག་མེད་པ། །འགག་པ་མེད་པ་,K,,,,,≠,,,,c=ཞོལ་=d=n p 2.68%,c ཆད་པ(87), །_།ཆད་པ(60), ཆད་པ་མེད་པ(55); p ཆག་པ(75); ཞོལ་: ཆད་པ(87), །_།ཆད་པ(60), ཆད་པ་མེད་པ(55); d ཆད་པ(87), །_།ཆད་པ(60), ཆད་པ་མེད་པ(55); n ཆད་པ(87), །_།ཆད་པ(60), ཆད་པ་མེད་པ(55); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,322
སྐྱེ་མེད་པ། །དེ་ནི་མྱ་ངན་འདས་པར་,འདོད,བརྗོད,བརྗོད,འདོད,། །རེ་ཞིག་མྱ་ངན་འདས་དངོས་མིན། །རྒ་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c བརྗོད(1943), བརྗོད།_།(1815); p འདོད(802), འདོད།_།(580); ཞོལ་: བརྗོད(1943), བརྗོད།_།(1815); d བརྗོད(1943), བརྗོད།_།(1815); n འདོད(802), འདོད།_།(580); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,323
དངོས་ན། །ཇི་ལྟར་མྱང་འདས་དེ་བརྟེན་མིན། །དངོས་པོ་,བརྟེན་,བརྟན་,བརྟེན་,བརྟེན་,ནས་མ་ཡིན་པ། །འགའ་ཡང་ཡོད་པ་མ་,K,,,,,≠,,,,c p=ཞོལ་=d=n 0.54%,c བརྟན(208); p བརྟེན(256), བརྟེན་ནས(1090); ཞོལ་: བརྟེན(256), བརྟེན་ནས(1090); d བརྟེན(256), བརྟེན་ནས(1090); n བརྟེན(256), བརྟེན་ནས(1090); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,325
པོ་མེད་མིན་པ། །མྱ་ངན་འདས་པར་གང་,སྟོང་པ,སྟོན་པ,སྟོན་པ,སྟོང་པ,། །དངོས་པོ་མེད་དང་དངོས་པོ་དག །གྲུབ་,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c སྟོན་པ(1004), སྟོན་པ།_།(231); p སྟོང་པ(181), གང་སྟོང་པ(207); ཞོལ་: སྟོན་པ(1004), སྟོན་པ།_།(231); d སྟོན་པ(1004), སྟོན་པ།_།(231); n སྟོང་པ(181), གང་སྟོང་པ(207); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,330
དྲུག་ནི་འབྱུང་བར་འགྱུར། །སྐྱེ་མཆེད་དྲུག་ལ་,རྟེན་,བརྟེན་,བརྟེན་,རྟེན་,ནས་ནི། །རེག་པ་ཡང་དག་འབྱུང་བར་འགྱུར,K,,,,,≠,,,,c=ཞོལ་=d p=n 84.45%,c བརྟེན(256), ལ་བརྟེན(91), བརྟེན་ནས(1090), ལ་བརྟེན་ནས(233), ལ་བརྟེན་ནས་ནི(49); p རྟེན(218), ལ་རྟེན(864), རྟེན་ནས(113); ཞོལ་: བརྟེན(256), ལ་བརྟེན(91), བརྟེན་ནས(1090), ལ་བརྟེན་ནས(233), ལ་བརྟེན་ནས་ནི(49); d བརྟེན(256), ལ་བརྟེན(91), བརྟེན་ནས(1090), ལ་བརྟེན་ནས(233), ལ་བརྟེན་ནས་ནི(49); n རྟེན(218), ལ་རྟེན(864), རྟེན་ནས(113); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,340
ནམ་ཡང་ཡོད་མ་ཡིན། །རྐྱེན་རྣམ་བཞི་སྟེ་,རྒྱུད་,རྒྱུ་,རྒྱུ་,རྒྱུ་,དང་ནི། །དམིགས་པ་དང་ནི་དེ་མ་ཐག,K,,,,,?,,,,c=ཞོལ་=d=n p 2.68%,c རྒྱུ(523), རྒྱུ་དང(2139); p རྒྱུད(232), རྒྱུད་དང(302); ཞོལ་: རྒྱུ(523), རྒྱུ་དང(2139); d རྒྱུ(523), རྒྱུ་དང(2139); n རྒྱུ(523), རྒྱུ་དང(2139); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,6
བྱེད། །གཞན་ཕྱིར་མི་ཕྲད་ཕྲད་མེད་ན། །,སྲེག་པ ར་,སྲེག་པ ར་,སྲེག་པ ར་,སྲེད་པ ར་,མི་འགྱུར་མི་སྲེག་ན། །འཆི་བར་མི་འགྱུར་,K,,,,,?,,,,c=p=ཞོལ་=d n 6.97%,c སྲེག་པར(460); p སྲེག་པར(460); ཞོལ་: སྲེག་པར(460); d སྲེག་པར(460); n སྲེད་པར(105); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,116
། །སེམས་པ་དང་ནི་བསམ་པར་གསུངས། །ལས་,དེ་དག་,དེ་ བདག་,དེ་ བདག་,དེ་དག་,གི་བྱེ་བྲག་ནི། །རྣམ་པ་དུ་མར་ཡོངས་,K,,,,,?,,,,c=ཞོལ་=d p=n 84.45%,c དེ་བདག(886), དེ་བདག་གི(108); p དེ་དག(179), དེ་དག་གི(105), ལས་དེ་དག(272); ཞོལ་: དེ་བདག(886), དེ་བདག་གི(108); d དེ་བདག(886), དེ་བདག་གི(108); n དེ་དག(179), དེ་དག་གི(105), ལས་དེ་དག(272); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,169
ཡོད། །གང་ཞིག་གཞན་གྱི་དངོས་བརྟེན་ནས། །,དེ་དག་ ཉིད་,དེ་ བདག་ཉིད་,དེ་ བདག་ཉིད་,དེ་དག་ ཉིད་,དུ་མི་འཐད་དོ། །གང་ཞིག་བདག་ཉིད་མེད་,K,,,,,?,,,,c=ཞོལ་=d p=n 84.45%,c དེ་བདག་ཉིད(115); p དེ་དག་ཉིད(648), །_།དེ་དག་ཉིད(58); ཞོལ་: དེ་བདག་ཉིད(115); d དེ་བདག་ཉིད(115); n དེ་དག་ཉིད(648), །_།དེ་དག་ཉིད(58); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,248
ལྡན་བཞུགས་པར་གྱུར་ན་ཡང་། །ཡོད་པར་མི་,འགྱུར་,མངོན་,མངོན་,འགྱུར་,དེ་བཞིན་དུ། །མེད་དོ་ཞེའམ་གཉིས་ཀ་དང་,K,,,,,?,,,,c=ཞོལ་=d p=n 84.45%,c མངོན(37), མི་མངོན(311); p འགྱུར(31151), འགྱུར་དེ(107), མི་འགྱུར(3158); ཞོལ་: མངོན(37), མི་མངོན(311); d མངོན(37), མི་མངོན(311); n འགྱུར(31151), འགྱུར་དེ(107), མི་འགྱུར(3158); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,332
མཐའ་ཡོད་ལ། །ཕྱོགས་གཅིག་མཐའ་ནི་མེད་འགྱུར་,གྱུར,ན,ན,གྱུར,། །འཇིག་རྟེན་མཐའ་ཡོད་མཐའ་ཡོད་མཐའ་མེད་འགྱུར། །དེ་,K,,,,,?,,,,c=ཞོལ་=d p=n 84.45%,c ན(73509), ན།_།(11932), འགྱུར་ན(448), འགྱུར་ན།_།(284); p གྱུར(4361), གྱུར།_།(2615); ཞོལ་: ན(73509), ན།_།(11932), འགྱུར་ན(448), འགྱུར་ན།_།(284); d ན(73509), ན།_།(11932), འགྱུར་ན(448), འགྱུར་ན།_།(284); n གྱུར(4361), གྱུར།_།(2615); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,360
དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ་,ཅེས་བྱ་བ་ དཀོན་མཆོག་ གསུམ་ ལ་ ཕྱག་ འཚལ་ ལོ,ཅེས་བྱ་བ,ཅེས་བྱ་བ,ཅེས་བྱ་བ་ དཀོན་མཆོག་ གསུམ་ ལ་ ཕྱག་ འཚལ་ ལོ, །འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚལ་,K,,,,,,l,,,c=ཞོལ་=d p=n 84.45%,c ཅེས་བྱ་བ(92); p ; ཞོལ་: ཅེས་བྱ་བ(92); d ཅེས་བྱ་བ(92); n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,3
དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚལ་ལོ། །,སློབ་དཔོན་ འཕགས་པ་ ཀླུ་སྒྲུབ་ ལ་ ཕྱག་ འཚལ་ ལོ །_།,,,སློབ་དཔོན་ འཕགས་པ་ ཀླུ་སྒྲུབ་ ལ་ ཕྱག་ འཚལ་ ལོ །_།,གང་གིས་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་། །འགག་པ་,K,,,,,,l,,,c=ཞོལ་=d p=n 84.45%,c (1), གང(44), །_།(997103), །_།གང(21682), ལོ།_།གང(174), །_།གང་གིས(2129); p ; ཞོལ་: (1), གང(44), །_།(997103), །_།གང(21682), ལོ།_།གང(174), །_།གང་གིས(2129); d (1), གང(44), །_།(997103), །_།གང(21682), ལོ།_།གང(174), །_།གང་གིས(2129); n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,4
ན། །སྐྱེ་བ་དེ་ནི་སྐྱེ་བ་ལྟ། །,གང་ཞིག,གང་ཞིག་ གིས་ ནི་ སྐྱེད་པ ར་ བྱེད,གང་ཞིག་ གིས་ ནི་ སྐྱེད་པ ར་ བྱེད,གང་ཞིག,གལ་ཏེ་སྐྱེ་བ་གཞན་ཞིག་གིས། །དེ་སྐྱེད་ཐུག་,K,,,,,,l,,,c=ཞོལ་=d p=n 84.45%,c ; p གང་ཞིག(5325), །_།གང་ཞིག(2671); ཞོལ་: ; d ; n གང་ཞིག(5325), །_།གང་ཞིག(2671); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,81
པ། །གཽ་ཏམ་དེ་ལ་ཕྱག་འཚལ་ལོ། །,ལྟ་བ་ བརྟག་པ་ ཞེས་བྱ་བ་ སྟེ་ རབ་ཏུ་ བྱེད་པ་ ཉི་ཤུ་ བདུན་པ འོ །_།,,,ལྟ་བ་ བརྟག་པ་ ཞེས་བྱ་བ་ སྟེ་ རབ་ཏུ་ བྱེད་པ་ ཉི་ཤུ་ བདུན་པ འོ །_།,དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ་,K,,,,,,l,,,c=ཞོལ་=d p=n 84.45%,c (1), དབུ(23), །_།(997103), །_།དབུ(545), །_།དབུ་མ(74); p ; ཞོལ་: (1), དབུ(23), །_།(997103), །_།དབུ(545), །_།དབུ་མ(74); d (1), དབུ(23), །_།(997103), །_།དབུ(545), །_།དབུ་མ(74); n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,365
། །སྐྱེ་བ་ནམ་ཡང་ཡོད་མ་ཡིན། །རྐྱེན་,རྣམས་,རྣམ་,རྣམ་,རྣམས་,བཞི་སྟེ་རྒྱུ་དང་ནི། །དམིགས་པ་དང་ནི་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c རྣམ(1), རྣམ་བཞི(229); p རྣམས(5469), རྐྱེན་རྣམས(201); ཞོལ་: རྣམ(1), རྣམ་བཞི(229); d རྣམ(1), རྣམ་བཞི(229); n རྣམས(5469), རྐྱེན་རྣམས(201); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,5
མ་ཡིན་ནོ། །བྱ་བ་རྐྱེན་དང་ལྡན་པ་,ལྡན་པ་ མེད,ལྡན་ མ་ ཡིན,ལྡན་པ་ ཡིན,ལྡན་ མ་ མེད, །།རྐྱེན་དང་མི་ལྡན་བྱ་བ་མེད། །བྱ་,K,,,,,,≡,,,c=ཞོལ་ p d n 0.27%,c ; p ; ཞོལ་: ; d ལྡན་པ་ཡིན(441), དང་ལྡན་པ་ཡིན(391); n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,7
འགྲུབ་པ། །ཇི་ལྟར་སྒྲུབ་བྱེད་རྒྱུ་ཞེས་བྱ། །,དེ་ལྟར་,དེ་ ལྟ་,དེ་ ལྟ་,དེ་ལྟར་,ཡིན་ན་མི་རིགས་སོ། །ཡོད་པའི་ཆོས་འདི་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c དེ་ལྟ(16657), །_།དེ་ལྟ(1416), དེ་ལྟ་ཡིན(84); p དེ་ལྟར(32495), །_།དེ་ལྟར(6569); ཞོལ་: དེ་ལྟ(16657), །_།དེ་ལྟ(1416), དེ་ལྟ་ཡིན(84); d དེ་ལྟ(16657), །_།དེ་ལྟ(1416), དེ་ལྟ་ཡིན(84); n དེ་ལྟར(32495), །_།དེ་ལྟར(6569); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,9
དེ་ནི་རྐྱེན་ལས་ཇི་ལྟར་སྐྱེ། །ཅི་སྟེ་,འབྲས་བུ་ དེ་ མེད་ ཀྱང,དེ་ ནི་ མེད་པ ར་ ཡང,དེ་ ནི་ མེད་པ ར་ ཡང,འབྲས་བུ་ དེ་ མེད་ ཀྱང,། །རྐྱེན་དེ་དག་ལས་སྐྱེ་འགྱུར་ན། །རྐྱེན་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ; p ; ཞོལ་: ; d ; n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,12
ན་གཡོ་བ་དེ་ན་འགྲོ། །དེ་ཡང་གང་,གི་,གི་,གི་,ཕྱིར་,བགོམ་པ་ལ། །གཡོ་བ་སོང་མིན་མ་སོང་,K,,,,,,≡,,,c=p=d ཞོལ་=n 0.54%,c གི(1276), གང་གི(8014); p གི(1276), གང་གི(8014); ཞོལ་: ཕྱིར(11714), གང་ཕྱིར(524); d གི(1276), གང་གི(8014); n ཕྱིར(11714), གང་ཕྱིར(524); ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,14
གཡོ་བ་སོང་མིན་མ་སོང་མིན། །དེ་ཕྱིར་,བགོམ་པ་,བགོམ་ ལ་,བགོམ་ ལ་,བགོམ་པ་,འགྲོ་བ་ཡོད། །བགོམ་ལ་འགྲོ་བ་ཡིན་པར་,K,,,,,,≡,,,c=ཞོལ་=d p=n 84.45%,c ; p ; ཞོལ་: ; d ; n ; ,1-87_དབུ་མ་རྩ་བའི་ཚིག་ལེའུར་བྱས་པ་ཤེས་རབ།,15
