350,k0285,T0788,,校量數珠功德經,,,,,,
351,k0286,T0430,Aṣṭabuddhaka(sūtra),八吉祥經,Saṅs-rgyas brgyad-pa,,,,,
352,k0287,T1092,Amoghapāśakalparāja(sūtra),不空羂索神變眞言經,Don-yod-paḥi-shags-paḥi cho-ga shib-moḥi rgyal-po,P - 222a-225a,N - 299b-302b,D - 223b-226b,L - 472a-476a,C - 240b-243b
353,k0288,T1093,Amoghapāśahṛdaya(sūtra),不空羂索咒經,Don-yod-shags paḥi sñiṅ-po,P - 216a-222a,N - 1b-11b,D - 217b-223b,L - 92b-101b,C - 233b-240b
354,k0289,T1094,Amoghapāśahṛdaya(sūtra),不空羂索神咒心經,Don-yod-shags paḥi sñiṅ-po,,,,,
355,k0290,T1097,,不空羂索陀羅尼自在王咒經,,,,,,
356,k0291,T1096,,不空羂索陀羅尼經,,,,,,
357,k0292,,Nīlakaṇṭha(ka)(sūtra),千眼千臂觀世音菩薩陀羅尼神咒經,Byaṅ-chub-sems-dpaḥ spyan ras-gzigs dbaṅ-phyug phyag stoṅ spyan stoṅ daṅ-ldan pa thogs-pa mi mṅaḥ-baḥi thugs-rje chen-poḥi sems rgya-cher yoṅs-su rdsogs pa,P - 167b-204a,N - 346a-400a,D - 168a-205a,L - 392b-454b,C - 180b-220b
358,k0293,T1058,Nīlakaṇṭha(ka)(sūtra),千手千眼觀世音菩薩姥陀羅尼身經,Byaṅ-chub-sems-dpaḥ spyan ras-gzigs dbaṅ-phyug phyag stoṅ spyan stoṅ daṅ-ldan pa thogs-pa mi mṅaḥ-baḥi thugs-rje chen-poḥi sems rgya-cher yoṅs-su rdsogs pa,,,,,
359,k0294,T1060,Nīlakaṇṭha(ka)(sūtra),千手千眼觀世音菩薩廣大圓滿無礙大悲心陀羅尼經,Byaṅ-chub-sems-dpaḥ spyan ras-gzigs dbaṅ-phyug phyag stoṅ spyan stoṅ daṅ-ldan pa thogs-pa mi mṅaḥ-baḥi thugs-rje chen-poḥi sems rgya-cher yoṅs-su rdsogs pa,P - 263a-270a,N - 302b-346a,D - 66a-94a,L - 340a-392b,
360,k0295,T1083,Padmacintāmaṇidhāraṇī(sūtra),觀世音菩薩如意摩尼陀羅尼經,Spyan-ras-gzigs dbaṅ-phyug-gi gsaṅ-baḥi mdsod-tḥogs pa med-paḥi yid-bshin-gyi-ḥkhor-loḥi sñiṅ-po shes-bya-baḥi-gzuṅs,P - 204a-212a,N - 400-410b,D - 205b-213a,L - 454b-468b,C - 220b-229b
361,k0296,T1082,Padmacintāmaṇidhāraṇī(sūtra),觀世音菩薩祕密藏如意輪陀羅尼咒經,Spyan-ras-gzigs dbaṅ-phyug-gi gsaṅ-baḥi mdsod-tḥogs pa med-paḥi yid-bshin-gyi-ḥkhor-loḥi sñiṅ-po shes-bya-baḥi-gzuṅs,,,,,
362,k0297,T1081,Padmacintāmaṇidhāraṇī(sūtra),觀自在菩薩如意心陀羅尼呪經,Spyan-ras-gzigs dbaṅ-phyug-gi gsaṅ-baḥi mdsod-tḥogs pa med-paḥi yid-bshin-gyi-ḥkhor-loḥi sñiṅ-po shes-bya-baḥi-gzuṅs,,,,,
363,k0298,T1080,Padmacintāmaṇidhāraṇī(sūtra),如意輪陀羅尼經,Spyan-ras-gzigs dbaṅ-phyug-gi gsaṅ-baḥi mdsod-tḥogs pa med-paḥi yid-bshin-gyi-ḥkhor-loḥi sñiṅ-po shes-bya-baḥi-gzuṅs,,,,,
364,k0299,T1181,,大方廣菩薩藏經中文殊師利根本一字陀羅尼經,,,,,,
365,k0300,T1182,,曼殊室利菩薩呪藏中一字咒王經,,,,,,
366,k0301,T1348,Dvādaśabuddhaka(sūtra),十二佛名神咒校量功德除障滅罪經,Saṅs-rgyas bcu-gñis pa,P - 27b-31a,N - 36b-41b,D - 69a-72b,L - 17a-22b,C - 31a-35a
367,k0302,T1349,Dvādaśabuddhaka(sūtra),稱讚如來功德神咒經,Saṅs-rgyas bcu-gñis pa,,,,,
368,k0303,T0985,Mahāmāyūri(vidyārājñī)-(sūtra),大孔雀呪王經,Rig-sṅags-kyi rgyal-mo rma-bya chen-mo,P - 342b-343a,N - 327b,D - 346a,L - 1b-52a,C - 349a
369,k0304,T0988,Mahāmāyūri(vidyārājñī)-(sūtra),孔雀王咒經,Rig-sṅags-kyi rgyal-mo rma-bya chen-mo,,,,,
370,k0305,T0986,Mahāmāyūri(vidyārājñī)-(sūtra),大金色孔雀王咒經,Rig-sṅags-kyi rgyal-mo rma-bya chen-mo,,,,,
371,k0306,T0987,Mahāmāyūri(vidyārājñī)-(sūtra),大金色孔雀王咒經,Rig-sṅags-kyi rgyal-mo rma-bya chen-mo,,,,,
372,k0307,T0984,Mahāmāyūri(vidyārājñī)-(sūtra),孔雀王咒經,Rig-sṅags-kyi rgyal-mo rma-bya chen-mo,,,,,
373,k0308,T0901,Dhāraṇīsamuccaya(sūtra),陀羅尼集經,Ḥphags pa spyan-ras gzigs dbaṅ phyug hayagrībaḥi gzuṅs,P - 230b-231b,N - 436b-438a,D - 232a-233a,L - 27b-28b,C - 250b-251b
374,k0309,T1070,Avalokiteśvaraikādaśamukhadhāraṇī(sūtra),十一面觀世音神呪經,Spyan-ras-gzigs-dbaṅ-phyug shal bcu-gcig-pa,P - 212a-214a,N - 410b-413b,D - 213a-215b,L - 468b-472a,C - 14b-24a
375,k0310,T1071,Avalokiteśvaraikādaśamukhadhāraṇī(sūtra),十一面神咒心經,Spyan-ras-gzigs-dbaṅ-phyug shal bcu-gcig-pa,,,,,
376,k0311,T1256,Mārīcīdhāraṇī(sūtra),摩利支天陀羅尼呪經,Ḥod-zer-can,P - 149a-150a,N - 143b-145a,D - 142a-143b,L - 112b-114b,C - 153a-154a
377,k0312,T1034,,咒五首,,P - 275a-b,N - 260a-b,D - 279a-b,L - 289a-290a,C - 299b-300a
378,k0313,T1035,,千轉陀羅尼觀世音菩薩咒,,,,,,
379,k0314,T1077,Cundīdevīdhāraṇī(sūtra),七倶胝佛母心大准提陀羅尼經,Lha-mo skul-byed-ma,P - 150a-151a,N - 160a-161,D - 143a-b,L - 173b-174b,C - 154a-155a
380,k0315,T1075,Cundīdevīdhāraṇī(sūtra),七倶胝佛母准提大明陀羅尼經,Lha-mo skul-byed-ma,,,,,
381,k0316,T1180,Saḍakṣaravidyāmantra(satra),六字神咒經,,,,,,
382,k0317,T1103a,,觀自在菩薩隨心咒經,,,,,,
383,k0318,T1337,,種種雜咒經,,,,,,
384,k0319,T0968,(Sarvadurgatipariśodhana)-uṣṇīṣavijayadhāraṇī(sūtra),佛頂尊勝陀羅尼經,,,,,,
385,k0320,T0969,(Sarvadurgatipariśodhana)-uṣṇīṣavijayadhāraṇī(sūtra),佛頂最勝陀羅尼經,,,,,,
386,k0321,T1967,(Sarvadurgatipariśodhana)-uṣṇīṣavijayadhāraṇī(sūtra),佛頂尊勝陀羅尼經,,,,,,
387,k0322,T0970,(Sarvadurgatipariśodhana)-uṣṇīṣavijayadhāraṇī(sūtra),最勝佛頂陀羅尼淨除業障呪經,,,,,,
388,k0323,T0971,(Sarvadurgatipariśodhana)-uṣṇīṣavijayadhāraṇī(sūtra),佛頂尊勝陀羅尼經,De-bshin-gśegs pa thams-cad-kyi gtsug-tor rnam-par rgyal-ba,P - 231 b-239b,N - 195b-207a,D - 230a-237b,L - 218b-230a,C - 256b-265b
389,k0324,T1011,Anantamukhasādhakadhāraṇī(sūtra),無量門微密持經,Sgo mthaḥ-yas-pa sgrub pa,P - 474b-489a,N - 474b-489a,D - 244b-254b,L - 450a-464a,C - 263b-274a
390,k0325,T1012,Anantamukhasādhakadhāraṇī(sūtra),出生無量門持經,Sgo mthaḥ-yas-pa sgrub pa,,,,,
391,k0326,T1014,Anantamukhasādhakadhāraṇī(sūtra),無量門破魔陀羅尼經,Sgo mthaḥ-yas-pa sgrub pa,,,,,
392,k0327,T1013,Anantamukhasādhakadhāraṇī(sūtra),阿難陀目佉尼訶離陀經,Sgo mthaḥ-yas-pa sgrub pa,,,,,
393,k0328,T1015,Anantamukhasādhakadhāraṇī(sūtra),阿難陀目佉尼訶離陀鄰尼經,Sgo mthaḥ-yas-pa sgrub pa,,,,,
394,k0329,T1016,Anantamukhasādhakadhāraṇī(sūtra),舍利弗陀羅尼經,Sgo mthaḥ-yas-pa sgrub pa,,,,,
395,k0330,T1017,Anantamukhasādhakadhāraṇī(sūtra),一向出生菩薩經,Sgo mthaḥ-yas-pa sgrub pa,,,,,
396,k0331,T1018,Anantamukhasādhakadhāraṇī(sūtra),出生無邊門陀羅尼經,Sgo mthaḥ-yas-pa sgrub pa,,,,,
397,k0332,T1363,,勝幢臂印陀羅尼經,,,,,,
398,k0333,T1364,,妙臂印幢陀羅尼經,,,,,,
399,k0334,T1342,,無崖際惣持法門經,,,,,,
400,k0335,T1343,,尊勝菩薩所問一切諸法入無量門陀羅尼經,,,,,,
401,k0336,T1344,Vajramaṇḍādhāranī(sūtra),金剛上味陀羅尼經,Rdo-rje sñiṅ poḥi gzuṅs,P - 300b-312a,N - 455a-474b,D - 278a-289b,L - 432a-450a,C - 335b-350b
402,k0337,T1345,Vajramaṇḍādhāranī(sūtra),金剛場陀羅尼經,Rdo-rje sñiṅ poḥi gzuṅs,,,,,
403,k0338,T1334,Saptabuddhakasūtra,如來方便善巧咒經,Saṅs-rgyas bdun pa,P - 14a-18a,N - 18b-24b,D - 65a-68b,L - 69b-75b,C - 15b-20b
404,k0339,T1358,Puṣpakūṭadhāraṇī(sūtra),花聚陀羅尼咒經,Me-tog brtsegs pa,P - 158b-160b,N - 438a-441b,D - 159b-161b,L - 466a-469b,C - 171b-173b
405,k0340,T1357,Puṣpakūṭadhāraṇī(sūtra),師子奮迅菩薩所問經,Me-tog brtsegs pa,,,,,
406,k0341,T1044,Saḍakṣaravidyāmantra(sūtra),六字咒王經,,,,,,
407,k0342,T1137,Sumukhanāmadhāraṇī(sūtra),善法方便陀羅尼經,Sgo bzaṅ po,P - 252a-257a,N - 416b-424b,D - 255a-260b,L - 444b-452a,C - 274a-280a
408,k0343,T1138a,Sumukhanāmadhāraṇī(sūtra),金剛祕密善門陀羅尼呪經,Sgo bzaṅ po,,,,,
409,k0344,T1356,Puṣpakūṭadhāraṇī(sūtra),華積陀羅尼神咒經,Me-tog brtsegs pa,,,,,
410,k0345,T1045b,Saḍakṣaravidyāmantra(sūtra),六字神咒王經,,,,,,
411,k0346,T1333,Saptabuddhakasūtra,虛空藏菩薩問七佛陀羅尼咒經,Saṅs-rgyas bdun pa,,,,,
412,k0347,T1351,Agrapradīpadhāraṇīvidyaraja(sūtra),持句神咒經,Rig-sṅags-kyi rgyal po sgron-ma mchog-gi gzuṅs,P - 77b-83a,N - 172a-179b,D - 79b-85a,L - 194b-202b,C - 85b-91b
413,k0348,T1352,Agrapradīpadhāraṇīvidyaraja(sūtra),陀鄰尼鉢經,Rig-sṅags-kyi rgyal po sgron-ma mchog-gi gzuṅs,,,,,
414,k0349,T1353,Agrapradīpadhāraṇīvidyaraja(sūtra),東方最勝燈王陀羅尼經,Rig-sṅags-kyi rgyal po sgron-ma mchog-gi gzuṅs,,,,,
415,k0350,T1354,Agrapradīpadhāraṇīvidyaraja(sūtra),東方最勝燈王如來經,Rig-sṅags-kyi rgyal po sgron-ma mchog-gi gzuṅs,,,,,
416,k0351,T1139,Sumukhanāmadhāraṇī(sūtra),護命法門神咒經,Sgo bzaṅ po,,,,,
417,k0352,T1024,Raśmivimalaviśuddhaprabhādhāraṇī(sūtra),無垢淨光大陀羅尼經,Ḥod-zer dri-ma-med-pa rnam-par dag-paḥi hod,P - 106b-117b,N - 263a-278b,D - 100a-110b,L - 292b-309a,C - 109a-120b
418,k0353,T1043,Saḍakṣaravidyāmantra(sūtra),請觀世音菩薩消伏毒害陀羅尼呪經,,,,,,
419,k0354,T0433,Ratnajālīparipṛcchā(sūtra),寶網經,Rin-chen-dra-ba-can-gyis shus-pa,P - 151b-168b,N - 232b-258a,D - 144a-159b,L - 227-252b,C - 170a-188a
420,k0355,T0812,,菩薩行五十緣身經,,,,,,
421,k0356,T0567,Śrīmatībrāmaṇīparipṛcchā(sūtra),梵志女首意經,Bram-ze-mo dpal-ldan-mas shus pa,P - 323a326b,N - 498a-503b,D - 307b-310b,L - 490a-495a,C - 370b-374b
422,k0357,T0770,,四不可得經,,,,,,
423,k0358,T0532,,私呵昧經,,,,,,
424,k0359,T0533,Kṣemaṅkāraparipṛcchā(sūtra),菩薩生地經,Bde-byed-kyis shus pa,P - 176b-180b,N - 270a-277a,D - 167b-171b,L - 264b-271a,C - 1974-201b
425,k0360,T0666,Tathāgatagarbhasūtra,大方等如來藏經,De-bshin-gśegs paḥi sñiṅ po,P - 259b-274a,N - 350b-371a,D - 245b-259b,L - 1 b -24a,C - 274a-289a
426,k0361,T0807,Lokānuvartanasūtra,內藏百寶經,Ḥjig-rten-gyi rjes-su-ḥthum-par ḥjug-pa,P - 304b-309a,N - 475b-483,D - 303a-308a,L - 478b-486a,C - 363b-369a
427,k0362,T0329,Surataparipṛcchā(sūtra),須賴經,ṅes pas shus- pa,P - 184b-199b,N - 316b-335b,D - 181a-193b,L - 319a-339a,C - 206a-223a
428,k0363,T0630,,成具光明定意經,,,,,,
429,k0364,T0820,,演道俗業經,,,,,,
430,k0365,T0444,,百佛名經,,,,,,
431,k0366,T0683,,諸德福田經,,,,,,
432,k0367,T0701,,溫室洗浴衆僧經,,,,,,
433,k0368,T0832,,佛語經,,,,,,
434,k0369,T0330,Vīradatta(gṛhapati)paripṛcchā(sūtra),菩薩修行經,Khyim-bdag-dpas-byin-gyis shus pa,P - 200a-210b,N - 335b-350b,D - 194a-204b,L - 339a-355a,C - 223a-234b
435,k0370,T0162,Kanakavarṇapūrvayoga(sūtra),金色王經,Gser-mdog-gi sṅon-gyi sbyor-ba,P - 52b-57b,N - 76b-85b,D - 50a-55b,L - 79a-87b,C - 58b-64b
436,k0371,T0434,Kusumasañcayasūtra,稱揚諸佛功德經,Me-tog-gi tshogs,P - 315b-352,N - 451a-499a,D - 288a-319a,L - l b-52b,C - 312a-349a
437,k0372,T0588,Suvikrānta(cintā)devaputraparipṛcchā(sūtra),須眞天子經,Laḥi-bu rab-rtsal-sems-kyis shus pa,P - 106a-147a,N - 162b-225b,D - 10la-139b,L - 159a-221a,C - 121 b-165a
438,k0373,T0383,Mahāmāyāsūtra,摩訶摩耶經,,,,,,
439,k0374,T0744,Śrīkaṇṭhasūtra,除恐災患經,,,,,,
440,k0375,T0790,,孛經抄,,,,,,
441,k0376,T0371,Māyopamasamādhisūtra,觀世音菩薩授記經,Sgyu-ma lta-buḥi tiṅ-ṅe-ḥdsin,P - 228a-250b,N - 338a-370a,D - 210b-230b,L - 334a-367a,C - 24 7a-270a
442,k0377,T0598,Sāgaranāgarājaparipṛcchā=(sūtra),海龍王經,Kluḥi rgyal po rgya-mtshos shus- pa,P - 124a-206a,N - 178a-305b,D - 116a-198a,L - 180a-303a,C - 144a239b
443,k0378,T0642,Śuraṅgamasamādhisūtra,首楞嚴三昧經,Dpaḥ-bar-ḥgro-baḥi tiṅ-ṅe-ḥdsin,P - 276a-344a,N - 407b-510a,D - 253b-316b,L - 403b-505a,C - 297b-368a
444,k0379,T1161,Bhaiṣajyarājabhaiṣajyasamudagata(bodhisattvasūtra),觀藥王藥上二菩薩經,,,,,,
445,k0380,T0277,,觀普賢菩薩行法經,,,,,,
446,k0381,T0484,Acintyaprabhāsanirdeśa,不思議光菩薩所說經,Khyeḥu snaṅ-ba bsam-gyis mi khyab-pas bstan pa,P - 298b-310b,N - 421 b--438b,D - 275a-285b,L - 426a-442b,C - 336a-347b
447,k0382,T0309,,最勝問菩薩十住除垢斷結經,,,,,,
448,k0383,T0754,Adbhutadharmparyāya,未曾有因緣經,,,,,,
449,k0384,T0810,Buddhasaṅgītisūtra,諸佛要集經,Saṅs-rgyas bgro-ba,P - 199a-237b,N - 301a-356a,D - 189a-226a,L - 305b-364a,C - 246b-288a
450,k0385,T0656,,菩薩瓔珞經,,,,,,
451,k0386,T0638,,超日明三昧經,,,,,,
452,k0387,T0425,Bhadrakalpikasūtra,賢劫經,Bskal-ba bzaṅ po,P - Mdo-sna-tshogs,N - Mdo (ka),D - Mdo-sde (ka),L - Mdo (ka),C - Mdo-maṅ (ka)
453,k0388,T1340,,大法炬陀羅尼經,,,,,,
454,k0389,T1341,,大威德陀羅尼經,,,,,,
455,k0390,T0440,,佛名經,,,,,,
456,k0391,T0446,,過去莊嚴劫千佛名經,,,,,,
457,k0392,T0447,,現在賢劫千佛名經,,,,,,
458,k0393,T0448,,未來星宿劫千佛名經,,,,,,
459,k0394,T0443,Buddhanāmasahasrapañcaśatacatustripañcadaśa(sūtra),五千五百佛名神呪除障滅罪經,Saṅs-rgyas-kyi mtshan lṅa-stoṅ-bshi-brgya-lṅa-bcu-rtsa-gsum-pa,P - 1-100a,N - 1-137a,D - 1b-89b,L - 105a-235a,C - 1b-87a
460,k0395,T0445,,不思議功德諸佛所護念經,,,,,,
461,k0396,T0657,Kuśalamūlasamparigraha(sūtra),華手經,Dge-baḥi rtsa-ba yoṅs-su ḥdsin pa,P - 1-246b,N - 1-346b,D - 1b-227b,L - 1b-353b,C - 1 b-284b.'
462,k0397,T1339,Pratyutpannabuddhasammukhāvasthitasamādhisūtra,大方等陀羅尼經,,,,,,
463,k0398,T0423,Saṅghāṭīsūtradharmaparyāya(sūtra),僧伽吒經,Zuṅ-gi mdoḥi chos-kyi-rnam-graṅs,P - 246b-298b,N - 346b-421b,D - 228a-274b,L - 353b-426a,C - 285a-335b.
464,k0399,T0647,,力莊嚴三昧經,,,,,,
465,k0400,T0842,,大方廣圓覺修多羅了義經,,,,,,
466,k0401,T0643,,觀佛三昧海經,,,,,,
467,k0402,T0156,,大方便佛報恩經,,P - 89a-204b,N - 132b-303b,D - 86a-198b,L - 135b-313b,C - 99a-227b
468,k0403,T0155,,菩薩本行經,,,,,,
469,k0404,T0761,Dharmasaṃgītisūtra,法集經,Chos yaṅ-dag-par sdud pa,P - 1-107b,N - 1-154a,D - l b-99b,L - l b-154a,C - 1b-113b
470,k0405,T0649,,觀察諸法行經,,,,,,
471,k0406,T0384,,菩薩處胎經,,,,,,
472,k0407,T0635,Anavataptanāgarājaparipṛcchāsūtra,弘道廣顯三昧經,Kluḥi rgyal-po ma-dros-pas shus pa,P - 213b260b,N - 317b-390b,D - 206a-253b,L - 314a-383a,C - 248b-304b
473,k0408,T0702,Pradīpadānīya(sūtra),施燈功德經,Mar-me ḥbul-ba,P - 84b-96a,N - 132b-150a,D - 81 b-92a,L - 125a-142a,C - 93a-105a
474,k0409,T0485,,無所有菩薩經,,,,,,
475,k0410,T0120,Aṅgulimālīyasūtra,央掘魔羅經,Sor-moḥi phreṅ-ba-la phan pa,P - 133b-215a,N - 207b-332a,D - 126a-206b,L - 196a-315b,C - 146b-243a
476,k0411,T0397-17,,明度五十校計經,,,,,,
477,k0412,T0468,Mañjuśrīparipṛcchā(sūtra),文殊師利問經,,,,,,
478,k0413,T0821,Tathāgatagarbhasūtra,大方廣如來祕密藏經,,,,,,
479,k0414,T0385,Antarābhava(sūtra),中陰經,,,,,,
480,k0415,T0480,Candrottarādārikāparipṛcchāsūtra,月上女經,Bu-mo zla-mchog luṅ-bstan pa,P - 235a-254a,N - 383a-393a,D - 224b-243b,L - 356a-386a,C - 279a-301 b
481,k0416,T0270,Mahābherihārakaparivarta(sūtra),大法鼓經,Rṅa-bo-che chen-poḥi leḥu,P - 88b-134a,N - 142b-208b,D - 84b-126b,L - 141a-208b,C - 117b-172b
482,k0417,T0681,Ghanavyūhasūtra,大乘密嚴經,Rgyan stug-po bkod-pa,P - 1-62b,N - 1-76a,D - 1b-55b,L - l b-86a,C - 1b-66a
483,k0418,T0458,,文殊師利問菩薩署經,,,,,,
484,k0419,T0694,Tathāgatapratibimbapratiṣṭhānuśaṃsā(sūtra),大乘造像功德經,,,,,,
485,k0420,T0386,,蓮華面經,,,,,,
486,k0421,T0839,,占察善惡業報經,,,,,,
487,k0422,T1006,Mahāmaṇivipulavimānaviśvasupratiṣṭhitaguhyaparamarahasyakalparājadhāraṇī(sūtra),廣大寶樓閣善住祕密陀羅尼經,Nor-bu chen-po rgyas-paḥi gshal-med-khaṅ śin-tu rab-tu-gnas-pa gsaṅ-ba dam-paḥi gsaṅ-baḥi cḥo-ga shib-moḥi rgyal po,P - 133a-158b,N - 1-40a,D - 135b-159b,L - 437b-473b,C - 146a-171 b
488,k0423,T0952,,五佛頂三昧陀羅尼經,,,,,,
489,k0424,T0956,,大陀羅尼末法中一字心咒經,,,,,,
490,k0425,T0951,,一字佛頂輪王經,,,,,,
491,k0426,T0945,Śuraṅgamasūtra,大佛頂如來密因修證了義諸菩薩萬行首楞嚴經,Bcom-ldan-ḥdas-kyi gtsug-gtor chen-po de-bshin-gśegs-paḥi gsaṅ-ba sgrub-paḥi don mṅon-par thob-paḥi rgyu byaṅ-chub-sems-dpaḥ thams-cad-kyi spyod-pa dpaḥ-bar-ḥgro-baḥi mdo leḥu stoṅ-phrag-bcu-pa-las leḥu bcu-pa,P - 293a-318b,N - 404a-438a,D - 263a-287a,L - 412a-448b,C - 329a-358b
492,k0427,T0848,Mahāvairocana(abhisaṃbodhivikurvitādhiṣṭānavaipulya)-(sūtra),大毘盧遮那成佛神變加持經,Rnam-par-snaṇ-mdsad chen-po mṅo-par-rdsogs-par byaṅ-chub-pa rnam-par-sprul-pa byin-gyis-rlob-pa śin-tu rgyas-pa mdo-sdeḥi dbaṅ-poḥi rgyal-po,P - 115b-225b,N - 301a-455a,D - 151 b-260a,L - 176b-341a,C - 142a-269b
493,k0428,T0895,Subāhuparipṛcchā(sūtra),蘇婆呼童子請問經,Dpuṅ-bzaṅ-gis shus-pa,P - 179b-202a,N - 40a-71b,D - 118a-140b,L - 139b-176a,C - 203b-231b
494,k0429,T0866,Sarvatathāgatatattvasaṃgraha(sūtra),金剛頂瑜伽中略出念誦經,De-bshin-gśegs-pa thams-cad-kyi de-kho-na-ñid bsdus-pa,P - 1-162b,N - 213a-440a,D - 1b-142a,L - 92b-320a,C - l b-168b
495,k0430,T1007,Mahāmaṇivipulavimānaviśvasupratiṣṭhitaguhyaparamarahasyakalparājadhāraṇī(sūtra),牟梨曼陀羅呪經,Nor-bu chen-po rgyas-paḥi gshal-med-khaṅ śin-tu rab-tu-gnas-pa gsaṅ-ba dam-paḥi gsaṅ-baḥi cḥo-ga shib-moḥi rgyal po,,,,,
496,k0431,T0894,Susiddhikarapūjāvidhi,蘇悉地羯羅供養法,,,,,,
497,k0432,T0893,Susiddhikaramahātantrasādhanopāyikapaṭala(sūtra),蘇悉地羯羅經,Dpal legs par grub par-byed-paḥi rgyud-las gsuṇs-paḥi smon-lam,P - 313b-315a,N - 305a-306a,D - 324b-325b,L - 224b-306a,C - 327b-328b
498,k0433,T1332,,七佛八菩薩所說大陀羅尼神呪經,,,,,,
499,k0434,T1335,,大吉義呪經,,,,,,
500,k0435,T1185a,,文殊師利法寶藏陀羅尼經,,,,,,
501,k0436,T1027b,,金剛光焰止風雨陀羅尼經,,,,,,
502,k0437,T1394,,安宅神咒經,,,,,,
503,k438a,T1393,,摩尼羅亶經,,,,,,
504,k0438b,T1326,,咒時氣病經,,,,,,
505,k0438c,T1391,,檀特羅麻油述經,,,,,,
506,k0438d,T1406,,辟除賊害咒經,,,,,,
507,k0438e,T1329,,咒小兒經,,,,,,
508,k0438f,T1327,,咒齒經,,,,,,
509,k0438g,T1328,Cakṣurviśodhanavidyā,咒目經,,,,,,
510,k0438h,T1029,,安宅陀羅尼咒經,,,,,,
511,k0439,T1378a,,元師颰所說神咒經,,,,,,
512,k0440,T1028a,,護諸童子陀羅尼經,,,,,,
513,k0441,T1367,,大普賢陀羅尼經,,,,,,
514,k0442,T1237,,阿吒婆拘鬼神大將上佛陀羅尼神咒經,,,,,,
515,k0443,T0370,Aparimitāyurjñānahṛdayadhāraṇī,阿彌陀鼓音聲王陀羅尼經,Tshe daṅ ye-śes dpag-tu-med-paḥi sñiṅ-po,P - 60b-62b,N - 215a-217b,D - 62a-64a,L - 241 b-244b,C - 66a-68a
516,k0444,T0918,Buddhahṛdayadhāraṇī(dharmaparyāya),諸佛心陀羅尼經,Saṅs-rgyas-kyi sñiṅ-po,P - (ḥa)70a-72b,N - 58b-62a,D - 72b-74b,L - 9b-12b,C - 77a-80a
517,k0445,T1365,,八名普密陀羅尼經,,,,,,
518,k0446,T1395,,拔濟苦難陀羅尼經,,,,,,
519,k0447,T1360,Saṇmukhīdhāraṇī(sūtra),六門陀羅尼經,Sgo drug-pa,P - 320b-321,N - 489a-490a,D - 260b-261a,L - 457b-458b,C - 362a-363a
520,k0448,T1162,Vasudhārādhāraṇī(sūtra),持世陀羅尼經,Nor-gyi rgyun,P - 178b-182b,N - 157a-162b,D - 172b-176b,L - 177a-184a,C - 183a-187b
521,k0449,T1038,Samantabhadradhāraṇī(sūtra),淸淨觀世音普賢陀羅尼經,Kun-tu-bzaṅ-po shes-bya-baḥi gzuṅs,P - 227a-229b,N - 433a-436b,D - 228b-230b,L - 23b-27b,C - 246a-248b
522,k0450,T1368,,大七寶陀羅尼經,,,,,,
523,k0451,T1046,,六字大陀羅尼呪經,,,,,,
524,k0452,T0426,,千佛因緣經,,,,,,
525,k0453,T0389,,佛垂般涅槃略說教誡經,,,,,,
526,k0454,T1154,Mahāpratisarādhāraṇī(sūtra),隨求卽得大自在陀羅尼神呪經,Rig-paḥi rgyal-mo so-sor ḥbraṅ-ba chen-mo,P - 119b-141b,N - 86a-117b,D - 117b-138b,L - 52a-85b,C - 132a-155a
527,k0455,T1374,Sarvadharmaguṇavyūharāja(sūtra),一切功德莊嚴王經,Chos thams-cad-kyi yon-tan bkod-paḥi rgyal po,P - 205a-219b,N - 281 b-306a,D - 71b-85a,L - 285b-307b,C - 212b-228a
528,k0456,T1396,,拔除罪障咒王經,,,,,,
529,k0457,T1157,,香王菩薩陀羅尼呪經,,,,,,
530,k0458,T1375,Sarvatathāgatādhiṣṭhānasattvāvalokanabuddhakṣetrasandarśanavyūharāja(dhāraṇī)sūtra,莊嚴王陀羅尼咒經,De-bshin-gśegs-pa thams-cad-kyi byin-gyi-rlabs sems-can-la gzigs śiṅ saṅs-rgyas-kyi shiṅ-gi bkod-pa kun-tu-ston-pa,P - 291b-313a,N - 395a-426a,D - 180b-199b,L - 416a-446a,C - 316a-339a
531,k0459,T1362,Bhadrakārātrī(sūtra),善夜經,Mtshan-mo bzaṅ po,P - 96b-98b,N - 253b-257a,D - 90a-92a,L - 248a-252a,C - 98a-100b
532,k0460,T0680,Buddhabhūmi(sūtra),佛地經,Saṅs-rgyas-kyi sa,P - 37b-47a,N - 51a--64a,D - 36a-44b,L - 101b-114b,C - 42a-53a
533,k0461,T0569,,心明經,,,,,,
534,k0462,T0182,,鹿母經,,,,,,
535,k0463,T0589,Mañjuśrīvikurvāṇa parivarta=(sūtra),摩逆經,Ḥjam-dpal rnam-par ḥphrul-baḥi leḥu,P - 273b-291a,N - 369a-395a,D - 242a-257b,L - 391a-416a,C - 297b-316a
536,k0464,T0435,Daśadigandhakāravidhvaṃsana(sūtra),滅十方冥經,Phyogs-bcuḥi mun-pa rnam-par-sel-ba,P - 7a-13b,N - 9b-18b,D - 7a-13a,L - 60b-69b,C - 8a-15b
537,k0465,T1173,,金剛頂經曼殊室利菩薩五字心陀羅尼品,,,,,,
538,k0466,T0169,Candraprabhabodhisattva(sūtra),月明菩薩經,,,,,,
539,k0467,T0837,,出生菩提心經,,,,,,
540,k0468,T0188,Abhiniṣkramaṇa(sūtra),異出菩薩本起經,,,,,,
